Country,Index,Year,value
SWEDEN,Citations H index,2008,NA
SWEDEN,Citations H index,2009,NA
SWEDEN,Citations H index,2010,448
SWEDEN,Citations H index,2011,484
SWEDEN,Citations H index,2012,NA
SWEDEN,Citations H index,2013,567
SWEDEN,Citations H index,2014,NA
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1990,48546.9
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1991,48978.5
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1992,50337.1
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1993,52315.8
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1994,54872.7
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1995,56339.9
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1996,57544.2
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1997,59979.1
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1998,61567.4
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),1999,62791.2
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2000,64430.9
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2001,63909.8
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2002,65057
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2003,66864.1
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2004,69662.7
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2005,71343.9
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2006,73504.5
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2007,74196.2
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2008,72837.5
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2009,70611.6
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2010,74228.5
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2011,74540
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2012,74130
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2013,74420
SWEDEN,Overall productivity of labour (GDP at US$PPP per worker),2014,75630
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1990,NA
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1991,NA
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1992,NA
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1993,NA
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1994,NA
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1995,0.39
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1996,0.42
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1997,0.42
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1998,0.51
SWEDEN,Unemployment of those with tertiary level education over total unemployment,1999,0.51
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2000,0.47
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2001,0.39
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2002,0.45
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2003,0.53
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2004,0.54
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2005,0.63
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2006,0.63
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2007,0.59
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2008,0.57
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2009,0.54
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2010,0.55
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2011,0.55
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2012,0.55
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2013,NA
SWEDEN,Unemployment of those with tertiary level education over total unemployment,2014,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1990,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1991,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1992,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1993,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1994,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1995,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1996,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1997,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1998,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",1999,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2000,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2001,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2002,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2003,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2004,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2005,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2006,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2007,524.81
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2008,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2009,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2010,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2011,533.48
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2012,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2013,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 4",2014,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1990,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1991,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1992,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1993,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1994,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1995,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1996,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1997,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1998,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",1999,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2000,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2001,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2002,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2003,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2004,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2005,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2006,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2007,502.57
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2008,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2009,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2010,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2011,503.94
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2012,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2013,NA
SWEDEN,"TIMSS - Mathematics  Achievement, Grade 4",2014,NA
SWEDEN,Grade 4 - TIMSS,1990,NA
SWEDEN,Grade 4 - TIMSS,1991,NA
SWEDEN,Grade 4 - TIMSS,1992,NA
SWEDEN,Grade 4 - TIMSS,1993,NA
SWEDEN,Grade 4 - TIMSS,1994,NA
SWEDEN,Grade 4 - TIMSS,1995,NA
SWEDEN,Grade 4 - TIMSS,1996,NA
SWEDEN,Grade 4 - TIMSS,1997,NA
SWEDEN,Grade 4 - TIMSS,1998,NA
SWEDEN,Grade 4 - TIMSS,1999,NA
SWEDEN,Grade 4 - TIMSS,2000,NA
SWEDEN,Grade 4 - TIMSS,2001,NA
SWEDEN,Grade 4 - TIMSS,2002,NA
SWEDEN,Grade 4 - TIMSS,2003,NA
SWEDEN,Grade 4 - TIMSS,2004,NA
SWEDEN,Grade 4 - TIMSS,2005,NA
SWEDEN,Grade 4 - TIMSS,2006,NA
SWEDEN,Grade 4 - TIMSS,2007,513.69
SWEDEN,Grade 4 - TIMSS,2008,NA
SWEDEN,Grade 4 - TIMSS,2009,NA
SWEDEN,Grade 4 - TIMSS,2010,NA
SWEDEN,Grade 4 - TIMSS,2011,518.71
SWEDEN,Grade 4 - TIMSS,2012,NA
SWEDEN,Grade 4 - TIMSS,2013,NA
SWEDEN,Grade 4 - TIMSS,2014,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1990,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1991,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1992,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1993,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1994,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1995,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1996,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1997,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1998,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",1999,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2000,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2001,561
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2002,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2003,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2004,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2005,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2006,549
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2007,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2008,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2009,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2010,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2011,541.67
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2012,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2013,NA
SWEDEN,"PIRLS - Reading Literacy Achievement, Grade 4",2014,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1990,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1991,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1992,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1993,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1994,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1995,553
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1996,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1997,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1998,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",1999,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2000,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2001,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2002,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2003,524
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2004,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2005,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2006,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2007,510.69
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2008,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2009,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2010,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2011,509.5
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2012,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2013,NA
SWEDEN,"TIMSS - Science  Achievement, Grade 8",2014,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1990,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1991,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1992,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1993,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1994,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1995,540
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1996,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1997,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1998,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",1999,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2000,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2001,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2002,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2003,499
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2004,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2005,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2006,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2007,491.3
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2008,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2009,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2010,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2011,484.31
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2012,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2013,NA
SWEDEN,"TIMSS - Mathematics Achievement, Grade 8",2014,NA
SWEDEN,Grade 8 - TIMSS,1990,NA
SWEDEN,Grade 8 - TIMSS,1991,NA
SWEDEN,Grade 8 - TIMSS,1992,NA
SWEDEN,Grade 8 - TIMSS,1993,NA
SWEDEN,Grade 8 - TIMSS,1994,NA
SWEDEN,Grade 8 - TIMSS,1995,546.5
SWEDEN,Grade 8 - TIMSS,1996,NA
SWEDEN,Grade 8 - TIMSS,1997,NA
SWEDEN,Grade 8 - TIMSS,1998,NA
SWEDEN,Grade 8 - TIMSS,1999,NA
SWEDEN,Grade 8 - TIMSS,2000,NA
SWEDEN,Grade 8 - TIMSS,2001,NA
SWEDEN,Grade 8 - TIMSS,2002,NA
SWEDEN,Grade 8 - TIMSS,2003,511.5
SWEDEN,Grade 8 - TIMSS,2004,NA
SWEDEN,Grade 8 - TIMSS,2005,NA
SWEDEN,Grade 8 - TIMSS,2006,NA
SWEDEN,Grade 8 - TIMSS,2007,501
SWEDEN,Grade 8 - TIMSS,2008,NA
SWEDEN,Grade 8 - TIMSS,2009,NA
SWEDEN,Grade 8 - TIMSS,2010,NA
SWEDEN,Grade 8 - TIMSS,2011,496.9
SWEDEN,Grade 8 - TIMSS,2012,NA
SWEDEN,Grade 8 - TIMSS,2013,NA
SWEDEN,Grade 8 - TIMSS,2014,NA
SWEDEN,"PISA - Science literacy, Grade 8",1990,NA
SWEDEN,"PISA - Science literacy, Grade 8",1991,NA
SWEDEN,"PISA - Science literacy, Grade 8",1992,NA
SWEDEN,"PISA - Science literacy, Grade 8",1993,NA
SWEDEN,"PISA - Science literacy, Grade 8",1994,NA
SWEDEN,"PISA - Science literacy, Grade 8",1995,NA
SWEDEN,"PISA - Science literacy, Grade 8",1996,NA
SWEDEN,"PISA - Science literacy, Grade 8",1997,NA
SWEDEN,"PISA - Science literacy, Grade 8",1998,NA
SWEDEN,"PISA - Science literacy, Grade 8",1999,NA
SWEDEN,"PISA - Science literacy, Grade 8",2000,NA
SWEDEN,"PISA - Science literacy, Grade 8",2001,NA
SWEDEN,"PISA - Science literacy, Grade 8",2002,NA
SWEDEN,"PISA - Science literacy, Grade 8",2003,506
SWEDEN,"PISA - Science literacy, Grade 8",2004,NA
SWEDEN,"PISA - Science literacy, Grade 8",2005,NA
SWEDEN,"PISA - Science literacy, Grade 8",2006,503.33
SWEDEN,"PISA - Science literacy, Grade 8",2007,NA
SWEDEN,"PISA - Science literacy, Grade 8",2008,NA
SWEDEN,"PISA - Science literacy, Grade 8",2009,495.11
SWEDEN,"PISA - Science literacy, Grade 8",2010,NA
SWEDEN,"PISA - Science literacy, Grade 8",2011,NA
SWEDEN,"PISA - Science literacy, Grade 8",2012,484.8
SWEDEN,"PISA - Science literacy, Grade 8",2013,NA
SWEDEN,"PISA - Science literacy, Grade 8",2014,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1990,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1991,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1992,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1993,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1994,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1995,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1996,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1997,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1998,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",1999,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2000,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2001,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2002,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2003,509.05
SWEDEN,"PISA - Mathematics literacy, Grade 8",2004,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2005,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2006,502.36
SWEDEN,"PISA - Mathematics literacy, Grade 8",2007,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2008,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2009,494.24
SWEDEN,"PISA - Mathematics literacy, Grade 8",2010,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2011,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2012,478.26
SWEDEN,"PISA - Mathematics literacy, Grade 8",2013,NA
SWEDEN,"PISA - Mathematics literacy, Grade 8",2014,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1990,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1991,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1992,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1993,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1994,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1995,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1996,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1997,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1998,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",1999,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2000,516.33
SWEDEN,"PISA - Overall reading literacy, Grade 8",2001,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2002,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2003,514.27
SWEDEN,"PISA - Overall reading literacy, Grade 8",2004,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2005,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2006,507.31
SWEDEN,"PISA - Overall reading literacy, Grade 8",2007,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2008,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2009,497.45
SWEDEN,"PISA - Overall reading literacy, Grade 8",2010,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2011,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2012,483.34
SWEDEN,"PISA - Overall reading literacy, Grade 8",2013,NA
SWEDEN,"PISA - Overall reading literacy, Grade 8",2014,NA
SWEDEN,Grade 8 - PISA,1990,NA
SWEDEN,Grade 8 - PISA,1991,NA
SWEDEN,Grade 8 - PISA,1992,NA
SWEDEN,Grade 8 - PISA,1993,NA
SWEDEN,Grade 8 - PISA,1994,NA
SWEDEN,Grade 8 - PISA,1995,NA
SWEDEN,Grade 8 - PISA,1996,NA
SWEDEN,Grade 8 - PISA,1997,NA
SWEDEN,Grade 8 - PISA,1998,NA
SWEDEN,Grade 8 - PISA,1999,NA
SWEDEN,Grade 8 - PISA,2000,NA
SWEDEN,Grade 8 - PISA,2001,NA
SWEDEN,Grade 8 - PISA,2002,NA
SWEDEN,Grade 8 - PISA,2003,509.77
SWEDEN,Grade 8 - PISA,2004,NA
SWEDEN,Grade 8 - PISA,2005,NA
SWEDEN,Grade 8 - PISA,2006,504.33
SWEDEN,Grade 8 - PISA,2007,NA
SWEDEN,Grade 8 - PISA,2008,NA
SWEDEN,Grade 8 - PISA,2009,495.6
SWEDEN,Grade 8 - PISA,2010,NA
SWEDEN,Grade 8 - PISA,2011,NA
SWEDEN,Grade 8 - PISA,2012,482.13
SWEDEN,Grade 8 - PISA,2013,NA
SWEDEN,Grade 8 - PISA,2014,NA
SWEDEN,PIAAC- Numeracy proficiency,1990,NA
SWEDEN,PIAAC- Numeracy proficiency,1991,NA
SWEDEN,PIAAC- Numeracy proficiency,1992,NA
SWEDEN,PIAAC- Numeracy proficiency,1993,NA
SWEDEN,PIAAC- Numeracy proficiency,1994,NA
SWEDEN,PIAAC- Numeracy proficiency,1995,NA
SWEDEN,PIAAC- Numeracy proficiency,1996,NA
SWEDEN,PIAAC- Numeracy proficiency,1997,NA
SWEDEN,PIAAC- Numeracy proficiency,1998,NA
SWEDEN,PIAAC- Numeracy proficiency,1999,NA
SWEDEN,PIAAC- Numeracy proficiency,2000,NA
SWEDEN,PIAAC- Numeracy proficiency,2001,NA
SWEDEN,PIAAC- Numeracy proficiency,2002,NA
SWEDEN,PIAAC- Numeracy proficiency,2003,NA
SWEDEN,PIAAC- Numeracy proficiency,2004,NA
SWEDEN,PIAAC- Numeracy proficiency,2005,NA
SWEDEN,PIAAC- Numeracy proficiency,2006,NA
SWEDEN,PIAAC- Numeracy proficiency,2007,NA
SWEDEN,PIAAC- Numeracy proficiency,2008,NA
SWEDEN,PIAAC- Numeracy proficiency,2009,NA
SWEDEN,PIAAC- Numeracy proficiency,2010,NA
SWEDEN,PIAAC- Numeracy proficiency,2011,NA
SWEDEN,PIAAC- Numeracy proficiency,2012,279.05
SWEDEN,PIAAC- Numeracy proficiency,2013,NA
SWEDEN,PIAAC- Numeracy proficiency,2014,NA
SWEDEN,PIAAC- Literacy proficiency,1990,NA
SWEDEN,PIAAC- Literacy proficiency,1991,NA
SWEDEN,PIAAC- Literacy proficiency,1992,NA
SWEDEN,PIAAC- Literacy proficiency,1993,NA
SWEDEN,PIAAC- Literacy proficiency,1994,NA
SWEDEN,PIAAC- Literacy proficiency,1995,NA
SWEDEN,PIAAC- Literacy proficiency,1996,NA
SWEDEN,PIAAC- Literacy proficiency,1997,NA
SWEDEN,PIAAC- Literacy proficiency,1998,NA
SWEDEN,PIAAC- Literacy proficiency,1999,NA
SWEDEN,PIAAC- Literacy proficiency,2000,NA
SWEDEN,PIAAC- Literacy proficiency,2001,NA
SWEDEN,PIAAC- Literacy proficiency,2002,NA
SWEDEN,PIAAC- Literacy proficiency,2003,NA
SWEDEN,PIAAC- Literacy proficiency,2004,NA
SWEDEN,PIAAC- Literacy proficiency,2005,NA
SWEDEN,PIAAC- Literacy proficiency,2006,NA
SWEDEN,PIAAC- Literacy proficiency,2007,NA
SWEDEN,PIAAC- Literacy proficiency,2008,NA
SWEDEN,PIAAC- Literacy proficiency,2009,NA
SWEDEN,PIAAC- Literacy proficiency,2010,NA
SWEDEN,PIAAC- Literacy proficiency,2011,NA
SWEDEN,PIAAC- Literacy proficiency,2012,279.23
SWEDEN,PIAAC- Literacy proficiency,2013,NA
SWEDEN,PIAAC- Literacy proficiency,2014,NA
SWEDEN,PIAAC average score,1990,NA
SWEDEN,PIAAC average score,1991,NA
SWEDEN,PIAAC average score,1992,NA
SWEDEN,PIAAC average score,1993,NA
SWEDEN,PIAAC average score,1994,NA
SWEDEN,PIAAC average score,1995,NA
SWEDEN,PIAAC average score,1996,NA
SWEDEN,PIAAC average score,1997,NA
SWEDEN,PIAAC average score,1998,NA
SWEDEN,PIAAC average score,1999,NA
SWEDEN,PIAAC average score,2000,NA
SWEDEN,PIAAC average score,2001,NA
SWEDEN,PIAAC average score,2002,NA
SWEDEN,PIAAC average score,2003,NA
SWEDEN,PIAAC average score,2004,NA
SWEDEN,PIAAC average score,2005,NA
SWEDEN,PIAAC average score,2006,NA
SWEDEN,PIAAC average score,2007,NA
SWEDEN,PIAAC average score,2008,NA
SWEDEN,PIAAC average score,2009,NA
SWEDEN,PIAAC average score,2010,NA
SWEDEN,PIAAC average score,2011,NA
SWEDEN,PIAAC average score,2012,279.14
SWEDEN,PIAAC average score,2013,NA
SWEDEN,PIAAC average score,2014,NA
SWEDEN,Mean socio-economic background of parents,1990,NA
SWEDEN,Mean socio-economic background of parents,1991,NA
SWEDEN,Mean socio-economic background of parents,1992,NA
SWEDEN,Mean socio-economic background of parents,1993,NA
SWEDEN,Mean socio-economic background of parents,1994,NA
SWEDEN,Mean socio-economic background of parents,1995,NA
SWEDEN,Mean socio-economic background of parents,1996,NA
SWEDEN,Mean socio-economic background of parents,1997,NA
SWEDEN,Mean socio-economic background of parents,1998,NA
SWEDEN,Mean socio-economic background of parents,1999,NA
SWEDEN,Mean socio-economic background of parents,2000,NA
SWEDEN,Mean socio-economic background of parents,2001,NA
SWEDEN,Mean socio-economic background of parents,2002,NA
SWEDEN,Mean socio-economic background of parents,2003,NA
SWEDEN,Mean socio-economic background of parents,2004,NA
SWEDEN,Mean socio-economic background of parents,2005,NA
SWEDEN,Mean socio-economic background of parents,2006,NA
SWEDEN,Mean socio-economic background of parents,2007,NA
SWEDEN,Mean socio-economic background of parents,2008,NA
SWEDEN,Mean socio-economic background of parents,2009,0.33
SWEDEN,Mean socio-economic background of parents,2010,NA
SWEDEN,Mean socio-economic background of parents,2011,NA
SWEDEN,Mean socio-economic background of parents,2012,0.28
SWEDEN,Mean socio-economic background of parents,2013,NA
SWEDEN,Mean socio-economic background of parents,2014,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1990,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1991,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1992,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1993,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1994,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1995,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1996,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1997,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1998,NA
SWEDEN,Index of school responsibility for curriculum and assessment,1999,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2000,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2001,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2002,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2003,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2004,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2005,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2006,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2007,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2008,NA
SWEDEN,Index of school responsibility for curriculum and assessment,2009,0.21
