Country,Index,Year,value
YEMEN,Gini index,1998,33.44
YEMEN,Gini index,1999,34.05
YEMEN,Gini index,2000,34.65
YEMEN,Gini index,2001,35.26
YEMEN,Gini index,2002,35.87
YEMEN,Gini index,2003,36.48
YEMEN,Gini index,2004,37.08
YEMEN,Gini index,2005,37.69
YEMEN,Gini index,2006,#VALUE!
YEMEN,Gini index,2007,#VALUE!
YEMEN,Gini index,2008,#VALUE!
YEMEN,Gini index,2009,#VALUE!
YEMEN,Gini index,2010,#VALUE!
YEMEN,Gini index,2011,#VALUE!
YEMEN,Gini index,2012,#VALUE!
YEMEN,Gini index,2013,#VALUE!
YEMEN,Gini index,2014,#VALUE!
YEMEN,Citations H index,1990,#VALUE!
YEMEN,Citations H index,1991,#VALUE!
YEMEN,Citations H index,1992,#VALUE!
YEMEN,Citations H index,1993,#VALUE!
YEMEN,Citations H index,1994,#VALUE!
YEMEN,Citations H index,1995,#VALUE!
YEMEN,Citations H index,1996,#VALUE!
YEMEN,Citations H index,1997,#VALUE!
YEMEN,Citations H index,1998,#VALUE!
YEMEN,Citations H index,1999,#VALUE!
YEMEN,Citations H index,2000,#VALUE!
YEMEN,Citations H index,2001,#VALUE!
YEMEN,Citations H index,2002,#VALUE!
YEMEN,Citations H index,2003,#VALUE!
YEMEN,Citations H index,2004,#VALUE!
YEMEN,Citations H index,2005,#VALUE!
YEMEN,Citations H index,2006,#VALUE!
YEMEN,Citations H index,2007,#VALUE!
YEMEN,Citations H index,2008,#VALUE!
YEMEN,Citations H index,2009,#VALUE!
YEMEN,Citations H index,2010,32
YEMEN,Citations H index,2011,34
YEMEN,Citations H index,2012,#VALUE!
YEMEN,Citations H index,2013,42
YEMEN,Citations H index,2014,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1990,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1991,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1992,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1993,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1994,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1995,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1996,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1997,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1998,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),1999,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2000,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2001,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2002,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2003,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2004,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2005,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2006,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2007,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2008,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2009,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2010,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2011,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2012,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2013,#VALUE!
YEMEN,Overall productivity of labour (GDP at US$PPP per worker),2014,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1990,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1991,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1992,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1993,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1994,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1995,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1996,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1997,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1998,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,1999,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2000,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2001,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2002,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2003,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2004,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2005,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2006,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2007,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2008,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2009,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2010,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2011,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2012,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2013,#VALUE!
YEMEN,Unemployment of those with tertiary level education over total unemployment,2014,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1990,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1991,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1992,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1993,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1994,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1995,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1996,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1997,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1998,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",1999,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2000,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2001,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2002,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2003,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2004,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2005,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2006,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2007,197.36
YEMEN,"TIMSS - Science  Achievement, Grade 4",2008,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2009,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2010,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2011,209.06
YEMEN,"TIMSS - Science  Achievement, Grade 4",2012,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2013,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 4",2014,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1990,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1991,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1992,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1993,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1994,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1995,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1996,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1997,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1998,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",1999,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2000,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2001,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2002,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2003,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2004,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2005,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2006,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2007,223.68
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2008,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2009,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2010,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2011,247.57
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2012,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2013,#VALUE!
YEMEN,"TIMSS - Mathematics  Achievement, Grade 4",2014,#VALUE!
YEMEN,Grade 4 - TIMSS,1990,#VALUE!
YEMEN,Grade 4 - TIMSS,1991,#VALUE!
YEMEN,Grade 4 - TIMSS,1992,#VALUE!
YEMEN,Grade 4 - TIMSS,1993,#VALUE!
YEMEN,Grade 4 - TIMSS,1994,#VALUE!
YEMEN,Grade 4 - TIMSS,1995,#VALUE!
YEMEN,Grade 4 - TIMSS,1996,#VALUE!
YEMEN,Grade 4 - TIMSS,1997,#VALUE!
YEMEN,Grade 4 - TIMSS,1998,#VALUE!
YEMEN,Grade 4 - TIMSS,1999,#VALUE!
YEMEN,Grade 4 - TIMSS,2000,#VALUE!
YEMEN,Grade 4 - TIMSS,2001,#VALUE!
YEMEN,Grade 4 - TIMSS,2002,#VALUE!
YEMEN,Grade 4 - TIMSS,2003,#VALUE!
YEMEN,Grade 4 - TIMSS,2004,#VALUE!
YEMEN,Grade 4 - TIMSS,2005,#VALUE!
YEMEN,Grade 4 - TIMSS,2006,#VALUE!
YEMEN,Grade 4 - TIMSS,2007,210.52
YEMEN,Grade 4 - TIMSS,2008,#VALUE!
YEMEN,Grade 4 - TIMSS,2009,#VALUE!
YEMEN,Grade 4 - TIMSS,2010,#VALUE!
YEMEN,Grade 4 - TIMSS,2011,228.31
YEMEN,Grade 4 - TIMSS,2012,#VALUE!
YEMEN,Grade 4 - TIMSS,2013,#VALUE!
YEMEN,Grade 4 - TIMSS,2014,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1990,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1991,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1992,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1993,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1994,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1995,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1996,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1997,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1998,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",1999,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2000,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2001,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2002,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2003,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2004,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2005,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2006,287.51
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2007,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2008,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2009,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2010,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2011,147.53
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2012,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2013,#VALUE!
YEMEN,"PIRLS - Reading Literacy Achievement, Grade 4",2014,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1990,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1991,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1992,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1993,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1994,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1995,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1996,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1997,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1998,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",1999,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2000,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2001,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2002,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2003,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2004,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2005,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2006,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2007,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2008,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2009,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2010,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2011,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2012,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2013,#VALUE!
YEMEN,"TIMSS - Science  Achievement, Grade 8",2014,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1990,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1991,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1992,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1993,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1994,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1995,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1996,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1997,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1998,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",1999,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2000,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2001,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2002,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2003,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2004,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2005,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2006,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2007,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2008,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2009,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2010,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2011,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2012,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2013,#VALUE!
YEMEN,"TIMSS - Mathematics Achievement, Grade 8",2014,#VALUE!
YEMEN,Grade 8 - TIMSS,1990,#VALUE!
YEMEN,Grade 8 - TIMSS,1991,#VALUE!
YEMEN,Grade 8 - TIMSS,1992,#VALUE!
YEMEN,Grade 8 - TIMSS,1993,#VALUE!
YEMEN,Grade 8 - TIMSS,1994,#VALUE!
YEMEN,Grade 8 - TIMSS,1995,#VALUE!
YEMEN,Grade 8 - TIMSS,1996,#VALUE!
YEMEN,Grade 8 - TIMSS,1997,#VALUE!
YEMEN,Grade 8 - TIMSS,1998,#VALUE!
YEMEN,Grade 8 - TIMSS,1999,#VALUE!
YEMEN,Grade 8 - TIMSS,2000,#VALUE!
YEMEN,Grade 8 - TIMSS,2001,#VALUE!
YEMEN,Grade 8 - TIMSS,2002,#VALUE!
YEMEN,Grade 8 - TIMSS,2003,#VALUE!
YEMEN,Grade 8 - TIMSS,2004,#VALUE!
YEMEN,Grade 8 - TIMSS,2005,#VALUE!
YEMEN,Grade 8 - TIMSS,2006,#VALUE!
YEMEN,Grade 8 - TIMSS,2007,#VALUE!
YEMEN,Grade 8 - TIMSS,2008,#VALUE!
YEMEN,Grade 8 - TIMSS,2009,#VALUE!
YEMEN,Grade 8 - TIMSS,2010,#VALUE!
YEMEN,Grade 8 - TIMSS,2011,#VALUE!
YEMEN,Grade 8 - TIMSS,2012,#VALUE!
YEMEN,Grade 8 - TIMSS,2013,#VALUE!
YEMEN,Grade 8 - TIMSS,2014,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1990,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1991,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1992,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1993,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1994,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1995,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1996,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1997,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1998,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",1999,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2000,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2001,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2002,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2003,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2004,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2005,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2006,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2007,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2008,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2009,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2010,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2011,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2012,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2013,#VALUE!
YEMEN,"PISA - Science literacy, Grade 8",2014,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1990,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1991,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1992,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1993,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1994,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1995,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1996,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1997,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1998,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",1999,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2000,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2001,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2002,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2003,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2004,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2005,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2006,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2007,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2008,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2009,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2010,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2011,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2012,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2013,#VALUE!
YEMEN,"PISA - Mathematics literacy, Grade 8",2014,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1990,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1991,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1992,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1993,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1994,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1995,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1996,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1997,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1998,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",1999,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2000,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2001,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2002,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2003,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2004,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2005,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2006,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2007,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2008,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2009,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2010,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2011,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2012,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2013,#VALUE!
YEMEN,"PISA - Overall reading literacy, Grade 8",2014,#VALUE!
YEMEN,Grade 8 - PISA,1990,#VALUE!
YEMEN,Grade 8 - PISA,1991,#VALUE!
YEMEN,Grade 8 - PISA,1992,#VALUE!
YEMEN,Grade 8 - PISA,1993,#VALUE!
YEMEN,Grade 8 - PISA,1994,#VALUE!
YEMEN,Grade 8 - PISA,1995,#VALUE!
YEMEN,Grade 8 - PISA,1996,#VALUE!
YEMEN,Grade 8 - PISA,1997,#VALUE!
YEMEN,Grade 8 - PISA,1998,#VALUE!
YEMEN,Grade 8 - PISA,1999,#VALUE!
YEMEN,Grade 8 - PISA,2000,#VALUE!
YEMEN,Grade 8 - PISA,2001,#VALUE!
YEMEN,Grade 8 - PISA,2002,#VALUE!
YEMEN,Grade 8 - PISA,2003,#VALUE!
YEMEN,Grade 8 - PISA,2004,#VALUE!
YEMEN,Grade 8 - PISA,2005,#VALUE!
YEMEN,Grade 8 - PISA,2006,#VALUE!
YEMEN,Grade 8 - PISA,2007,#VALUE!
YEMEN,Grade 8 - PISA,2008,#VALUE!
YEMEN,Grade 8 - PISA,2009,#VALUE!
YEMEN,Grade 8 - PISA,2010,#VALUE!
YEMEN,Grade 8 - PISA,2011,#VALUE!
YEMEN,Grade 8 - PISA,2012,#VALUE!
YEMEN,Grade 8 - PISA,2013,#VALUE!
YEMEN,Grade 8 - PISA,2014,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1990,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1991,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1992,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1993,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1994,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1995,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1996,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1997,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1998,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,1999,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2000,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2001,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2002,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2003,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2004,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2005,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2006,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2007,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2008,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2009,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2010,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2011,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2012,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2013,#VALUE!
YEMEN,PIAAC- Numeracy proficiency,2014,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1990,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1991,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1992,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1993,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1994,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1995,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1996,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1997,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1998,#VALUE!
YEMEN,PIAAC- Literacy proficiency,1999,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2000,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2001,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2002,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2003,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2004,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2005,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2006,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2007,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2008,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2009,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2010,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2011,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2012,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2013,#VALUE!
YEMEN,PIAAC- Literacy proficiency,2014,#VALUE!
YEMEN,PIAAC average score,1990,#VALUE!
YEMEN,PIAAC average score,1991,#VALUE!
